file,Z,element_name,atomic_weight_ratio,subshell,binding_energy
Ge.h5,32,b'Ge',71.9663968,N3,7.9
Mg.h5,12,b'Mg',24.0962016,K,1308.0
Mg.h5,12,b'Mg',24.0962016,L1,92.0
Mg.h5,12,b'Mg',24.0962016,L2,54.0
Mg.h5,12,b'Mg',24.0962016,L3,54.0
Mg.h5,12,b'Mg',24.0962016,M1,7.65
Hf.h5,72,b'Hf',176.956635,K,65350.0
Hf.h5,72,b'Hf',176.956635,L1,11275.0
Hf.h5,72,b'Hf',176.956635,L2,10742.0
Hf.h5,72,b'Hf',176.956635,L3,9564.0
Hf.h5,72,b'Hf',176.956635,M1,2604.0
Hf.h5,72,b'Hf',176.956635,M2,2369.0
Hf.h5,72,b'Hf',176.956635,M3,2113.0
Hf.h5,72,b'Hf',176.956635,M4,1720.0
Hf.h5,72,b'Hf',176.956635,M5,1665.0
Hf.h5,72,b'Hf',176.956635,N1,542.0
Hf.h5,72,b'Hf',176.956635,N2,444.0
Hf.h5,72,b'Hf',176.956635,N3,386.0
Hf.h5,72,b'Hf',176.956635,N4,229.0
Hf.h5,72,b'Hf',176.956635,N5,217.0
Hf.h5,72,b'Hf',176.956635,N6,21.0
Hf.h5,72,b'Hf',176.956635,N7,20.0
Hf.h5,72,b'Hf',176.956635,O1,68.0
Hf.h5,72,b'Hf',176.956635,O2,43.0
Hf.h5,72,b'Hf',176.956635,O3,35.0
Hf.h5,72,b'Hf',176.956635,O4,7.25
Hf.h5,72,b'Hf',176.956635,O5,7.25
Hf.h5,72,b'Hf',176.956635,P1,7.25
Ra.h5,88,b'Ra',224.058488,K,103920.0
Ra.h5,88,b'Ra',224.058488,L1,19237.0
Ra.h5,88,b'Ra',224.058488,L2,18488.0
Ra.h5,88,b'Ra',224.058488,L3,15449.0
Ra.h5,88,b'Ra',224.058488,M1,4827.0
Ra.h5,88,b'Ra',224.058488,M2,4491.0
Ra.h5,88,b'Ra',224.058488,M3,3793.0
Ra.h5,88,b'Ra',224.058488,M4,3254.0
Ra.h5,88,b'Ra',224.058488,M5,3111.0
Ra.h5,88,b'Ra',224.058488,N1,1214.0
Ra.h5,88,b'Ra',224.058488,N2,1060.0
Ra.h5,88,b'Ra',224.058488,N3,884.0
Ra.h5,88,b'Ra',224.058488,N4,642.0
Ra.h5,88,b'Ra',224.058488,N5,609.0
Ra.h5,88,b'Ra',224.058488,N6,296.0
Ra.h5,88,b'Ra',224.058488,N7,287.0
Ra.h5,88,b'Ra',224.058488,O1,253.0
Ra.h5,88,b'Ra',224.058488,O2,201.0
Ra.h5,88,b'Ra',224.058488,O3,161.0
Ra.h5,88,b'Ra',224.058488,O4,77.0
Ra.h5,88,b'Ra',224.058488,O5,73.0
Ra.h5,88,b'Ra',224.058488,P1,40.0
Ra.h5,88,b'Ra',224.058488,P2,25.0
Ra.h5,88,b'Ra',224.058488,P3,19.0
Ra.h5,88,b'Ra',224.058488,Q1,5.28
Dy.h5,66,b'Dy',161.104002,K,53792.0
Dy.h5,66,b'Dy',161.104002,L1,9050.0
Dy.h5,66,b'Dy',161.104002,L2,8585.0
Dy.h5,66,b'Dy',161.104002,L3,7794.0
Dy.h5,66,b'Dy',161.104002,M1,2048.0
Dy.h5,66,b'Dy',161.104002,M2,1846.0
Dy.h5,66,b'Dy',161.104002,M3,1678.0
Dy.h5,66,b'Dy',161.104002,M4,1335.0
Dy.h5,66,b'Dy',161.104002,M5,1298.0
Dy.h5,66,b'Dy',161.104002,N1,416.0
Dy.h5,66,b'Dy',161.104002,N2,331.0
Dy.h5,66,b'Dy',161.104002,N3,297.0
Dy.h5,66,b'Dy',161.104002,N4,164.0
Dy.h5,66,b'Dy',161.104002,N5,157.0
Dy.h5,66,b'Dy',161.104002,N6,6.0
Dy.h5,66,b'Dy',161.104002,N7,5.95
Dy.h5,66,b'Dy',161.104002,O1,50.0
Dy.h5,66,b'Dy',161.104002,O2,33.0
Dy.h5,66,b'Dy',161.104002,O3,28.0
Dy.h5,66,b'Dy',161.104002,P1,5.95
Cd.h5,48,b'Cd',111.444313,K,26715.0
Cd.h5,48,b'Cd',111.444313,L1,4022.0
Cd.h5,48,b'Cd',111.444313,L2,3732.0
Cd.h5,48,b'Cd',111.444313,L3,3542.0
Cd.h5,48,b'Cd',111.444313,M1,775.0
Cd.h5,48,b'Cd',111.444313,M2,655.0
Cd.h5,48,b'Cd',111.444313,M3,621.0
Cd.h5,48,b'Cd',111.444313,M4,415.0
Cd.h5,48,b'Cd',111.444313,M5,408.0
Cd.h5,48,b'Cd',111.444313,N1,112.0
Cd.h5,48,b'Cd',111.444313,N2,78.0
Cd.h5,48,b'Cd',111.444313,N3,71.0
Cd.h5,48,b'Cd',111.444313,N4,14.0
Cd.h5,48,b'Cd',111.444313,N5,13.0
Cd.h5,48,b'Cd',111.444313,O1,8.99
Fe.h5,26,b'Fe',55.3672319,K,7117.0
Fe.h5,26,b'Fe',55.3672319,L1,851.0
Fe.h5,26,b'Fe',55.3672319,L2,726.0
Fe.h5,26,b'Fe',55.3672319,L3,713.0
Fe.h5,26,b'Fe',55.3672319,M1,98.0
Fe.h5,26,b'Fe',55.3672319,M2,61.0
Fe.h5,26,b'Fe',55.3672319,M3,59.0
Fe.h5,26,b'Fe',55.3672319,M4,9.0
Fe.h5,26,b'Fe',55.3672319,M5,9.0
Fe.h5,26,b'Fe',55.3672319,N1,7.87
Se.h5,34,b'Se',78.2816736,K,12662.0
Se.h5,34,b'Se',78.2816736,L1,1656.0
Se.h5,34,b'Se',78.2816736,L2,1479.0
Se.h5,34,b'Se',78.2816736,L3,1439.0
Se.h5,34,b'Se',78.2816736,M1,234.0
Se.h5,34,b'Se',78.2816736,M2,173.0
Se.h5,34,b'Se',78.2816736,M3,166.0
Se.h5,34,b'Se',78.2816736,M4,61.0
Se.h5,34,b'Se',78.2816736,M5,60.0
Se.h5,34,b'Se',78.2816736,N1,20.15
Se.h5,34,b'Se',78.2816736,N2,9.75
Se.h5,34,b'Se',78.2816736,N3,9.75
Pa.h5,91,b'Pa',229.015535,K,112600.0
Pa.h5,91,b'Pa',229.015535,L1,21112.0
Pa.h5,91,b'Pa',229.015535,L2,20318.0
Pa.h5,91,b'Pa',229.015535,L3,16735.0
Pa.h5,91,b'Pa',229.015535,M1,5368.0
Pa.h5,91,b'Pa',229.015535,M2,5008.0
Pa.h5,91,b'Pa',229.015535,M3,4178.0
Pa.h5,91,b'Pa',229.015535,M4,3613.0
Pa.h5,91,b'Pa',229.015535,M5,3446.0
Pa.h5,91,b'Pa',229.015535,N1,1390.0
Pa.h5,91,b'Pa',229.015535,N2,1225.0
Pa.h5,91,b'Pa',229.015535,N3,1011.0
Pa.h5,91,b'Pa',229.015535,N4,752.0
Pa.h5,91,b'Pa',229.015535,N5,712.0
Pa.h5,91,b'Pa',229.015535,N6,372.0
Pa.h5,91,b'Pa',229.015535,N7,362.0
Pa.h5,91,b'Pa',229.015535,O1,312.0
Pa.h5,91,b'Pa',229.015535,O2,248.0
Pa.h5,91,b'Pa',229.015535,O3,195.0
Pa.h5,91,b'Pa',229.015535,O4,104.0
Pa.h5,91,b'Pa',229.015535,O5,97.0
Pa.h5,91,b'Pa',229.015535,O6,6.0
Pa.h5,91,b'Pa',229.015535,O7,6.8
Pa.h5,91,b'Pa',229.015535,P1,50.0
Pa.h5,91,b'Pa',229.015535,P2,32.0
Pa.h5,91,b'Pa',229.015535,P3,24.0
Pa.h5,91,b'Pa',229.015535,P4,6.0
Pa.h5,91,b'Pa',229.015535,P5,4.13
Pa.h5,91,b'Pa',229.015535,Q1,6.0
Ga.h5,31,b'Ga',69.1210523,K,10371.0
Ga.h5,31,b'Ga',69.1210523,L1,1302.0
Ga.h5,31,b'Ga',69.1210523,L2,1146.0
Ga.h5,31,b'Ga',69.1210523,L3,1119.0
Ga.h5,31,b'Ga',69.1210523,M1,162.0
Ga.h5,31,b'Ga',69.1210523,M2,111.0
Ga.h5,31,b'Ga',69.1210523,M3,107.0
Ga.h5,31,b'Ga',69.1210523,M4,21.0
Ga.h5,31,b'Ga',69.1210523,M5,20.0
Ga.h5,31,b'Ga',69.1210523,N1,9.33
Ga.h5,31,b'Ga',69.1210523,N2,6.0
Ga.h5,31,b'Ga',69.1210523,N3,6.0
P.h5,15,b'P',30.7077115,K,2148.0
P.h5,15,b'P',30.7077115,L1,191.0
P.h5,15,b'P',30.7077115,L2,135.0
P.h5,15,b'P',30.7077115,L3,134.0
P.h5,15,b'P',30.7077115,M1,16.15
P.h5,15,b'P',30.7077115,M2,10.49
P.h5,15,b'P',30.7077115,M3,10.49
H.h5,1,b'H',0.9992414,K,13.6
Re.h5,75,b'Re',184.60734,K,71681.0
Re.h5,75,b'Re',184.60734,L1,12532.0
Re.h5,75,b'Re',184.60734,L2,11963.0
Re.h5,75,b'Re',184.60734,L3,10540.0
Re.h5,75,b'Re',184.60734,M1,2937.0
Re.h5,75,b'Re',184.60734,M2,2686.0
Re.h5,75,b'Re',184.60734,M3,2371.0
Re.h5,75,b'Re',184.60734,M4,1953.0
Re.h5,75,b'Re',184.60734,M5,1887.0
Re.h5,75,b'Re',184.60734,N1,629.0
Re.h5,75,b'Re',184.60734,N2,522.0
Re.h5,75,b'Re',184.60734,N3,450.0
Re.h5,75,b'Re',184.60734,N4,278.0
Re.h5,75,b'Re',184.60734,N5,264.0
Re.h5,75,b'Re',184.60734,N6,47.0
Re.h5,75,b'Re',184.60734,N7,45.0
Re.h5,75,b'Re',184.60734,O1,86.0
Re.h5,75,b'Re',184.60734,O2,56.0
Re.h5,75,b'Re',184.60734,O3,45.0
Re.h5,75,b'Re',184.60734,O4,9.6
Re.h5,75,b'Re',184.60734,O5,8.75
Re.h5,75,b'Re',184.60734,P1,8.75
Ba.h5,56,b'Ba',136.150231,K,37442.0
Ba.h5,56,b'Ba',136.150231,L1,5991.0
Ba.h5,56,b'Ba',136.150231,L2,5626.0
Ba.h5,56,b'Ba',136.150231,L3,5249.0
Ba.h5,56,b'Ba',136.150231,M1,1293.0
Ba.h5,56,b'Ba',136.150231,M2,1138.0
Ba.h5,56,b'Ba',136.150231,M3,1063.0
Ba.h5,56,b'Ba',136.150231,M4,797.0
Ba.h5,56,b'Ba',136.150231,M5,782.0
Ba.h5,56,b'Ba',136.150231,N1,254.0
Ba.h5,56,b'Ba',136.150231,N2,193.0
Ba.h5,56,b'Ba',136.150231,N3,181.0
Ba.h5,56,b'Ba',136.150231,N4,94.0
Ba.h5,56,b'Ba',136.150231,N5,92.0
Ba.h5,56,b'Ba',136.150231,O1,31.0
Ba.h5,56,b'Ba',136.150231,O2,18.0
Ba.h5,56,b'Ba',136.150231,O3,16.0
Ba.h5,56,b'Ba',136.150231,P1,5.21
Ta.h5,73,b'Ta',179.393519,K,67419.0
Ta.h5,73,b'Ta',179.393519,L1,11684.0
Ta.h5,73,b'Ta',179.393519,L2,11139.0
Ta.h5,73,b'Ta',179.393519,L3,9884.0
Ta.h5,73,b'Ta',179.393519,M1,2712.0
Ta.h5,73,b'Ta',179.393519,M2,2472.0
Ta.h5,73,b'Ta',179.393519,M3,2197.0
Ta.h5,73,b'Ta',179.393519,M4,1796.0
Ta.h5,73,b'Ta',179.393519,M5,1737.0
Ta.h5,73,b'Ta',179.393519,N1,570.0
Ta.h5,73,b'Ta',179.393519,N2,469.0
Ta.h5,73,b'Ta',179.393519,N3,407.0
Ta.h5,73,b'Ta',179.393519,N4,245.0
Ta.h5,73,b'Ta',179.393519,N5,232.0
Ta.h5,73,b'Ta',179.393519,N6,30.0
Ta.h5,73,b'Ta',179.393519,N7,28.0
Ta.h5,73,b'Ta',179.393519,O1,74.0
Ta.h5,73,b'Ta',179.393519,O2,47.0
Ta.h5,73,b'Ta',179.393519,O3,38.0
Ta.h5,73,b'Ta',179.393519,O4,8.14
Ta.h5,73,b'Ta',179.393519,O5,8.14
Ta.h5,73,b'Ta',179.393519,P1,8.14
Ca.h5,20,b'Ca',39.7356824,K,4041.0
Ca.h5,20,b'Ca',39.7356824,L1,441.0
Ca.h5,20,b'Ca',39.7356824,L2,353.0
Ca.h5,20,b'Ca',39.7356824,L3,349.0
Ca.h5,20,b'Ca',39.7356824,M1,46.0
Ca.h5,20,b'Ca',39.7356824,M2,28.0
Ca.h5,20,b'Ca',39.7356824,M3,28.0
Ca.h5,20,b'Ca',39.7356824,N1,6.11
I.h5,53,b'I',125.813798,K,33176.0
I.h5,53,b'I',125.813798,L1,5195.0
I.h5,53,b'I',125.813798,L2,4858.0
I.h5,53,b'I',125.813798,L3,4563.0
I.h5,53,b'I',125.813798,M1,1078.0
I.h5,53,b'I',125.813798,M2,937.0
I.h5,53,b'I',125.813798,M3,881.0
I.h5,53,b'I',125.813798,M4,638.0
I.h5,53,b'I',125.813798,M5,626.0
I.h5,53,b'I',125.813798,N1,193.0
I.h5,53,b'I',125.813798,N2,141.0
I.h5,53,b'I',125.813798,N3,131.0
I.h5,53,b'I',125.813798,N4,58.0
I.h5,53,b'I',125.813798,N5,56.0
I.h5,53,b'I',125.813798,O1,20.61
I.h5,53,b'I',125.813798,O2,10.45
I.h5,53,b'I',125.813798,O3,10.45
Gd.h5,64,b'Gd',155.899103,K,50243.0
Gd.h5,64,b'Gd',155.899103,L1,8380.0
Gd.h5,64,b'Gd',155.899103,L2,7935.0
Gd.h5,64,b'Gd',155.899103,L3,7247.0
Gd.h5,64,b'Gd',155.899103,M1,1884.0
Gd.h5,64,b'Gd',155.899103,M2,1692.0
Gd.h5,64,b'Gd',155.899103,M3,1547.0
Gd.h5,64,b'Gd',155.899103,M4,1220.0
Gd.h5,64,b'Gd',155.899103,M5,1189.0
Gd.h5,64,b'Gd',155.899103,N1,380.0
Gd.h5,64,b'Gd',155.899103,N2,300.0
Gd.h5,64,b'Gd',155.899103,N3,273.0
Gd.h5,64,b'Gd',155.899103,N4,150.0
Gd.h5,64,b'Gd',155.899103,N5,143.0
Gd.h5,64,b'Gd',155.899103,N6,6.11
Gd.h5,64,b'Gd',155.899103,N7,6.0
Gd.h5,64,b'Gd',155.899103,O1,46.0
Gd.h5,64,b'Gd',155.899103,O2,31.0
Gd.h5,64,b'Gd',155.899103,O3,27.0
Gd.h5,64,b'Gd',155.899103,O4,6.0
Gd.h5,64,b'Gd',155.899103,O5,6.0
Gd.h5,64,b'Gd',155.899103,P1,6.0
U.h5,92,b'U',235.98415,K,115610.0
U.h5,92,b'U',235.98415,L1,21762.0
U.h5,92,b'U',235.98415,L2,20953.0
U.h5,92,b'U',235.98415,L3,17171.0
U.h5,92,b'U',235.98415,M1,5553.0
U.h5,92,b'U',235.98415,M2,5187.0
U.h5,92,b'U',235.98415,M3,4308.0
U.h5,92,b'U',235.98415,M4,3733.0
U.h5,92,b'U',235.98415,M5,3557.0
U.h5,92,b'U',235.98415,N1,1446.0
U.h5,92,b'U',235.98415,N2,1278.0
U.h5,92,b'U',235.98415,N3,1050.0
U.h5,92,b'U',235.98415,N4,785.0
U.h5,92,b'U',235.98415,N5,743.0
U.h5,92,b'U',235.98415,N6,396.0
U.h5,92,b'U',235.98415,N7,386.0
U.h5,92,b'U',235.98415,O1,329.0
U.h5,92,b'U',235.98415,O2,261.0
U.h5,92,b'U',235.98415,O3,203.0
U.h5,92,b'U',235.98415,O4,110.0
U.h5,92,b'U',235.98415,O5,101.0
U.h5,92,b'U',235.98415,O6,6.03
U.h5,92,b'U',235.98415,O7,7.95
U.h5,92,b'U',235.98415,P1,52.0
U.h5,92,b'U',235.98415,P2,34.0
U.h5,92,b'U',235.98415,P3,24.0
U.h5,92,b'U',235.98415,P4,6.0
U.h5,92,b'U',235.98415,P5,4.13
U.h5,92,b'U',235.98415,Q1,6.0
Pd.h5,46,b'Pd',105.485943,K,24357.0
Pd.h5,46,b'Pd',105.485943,L1,3611.0
Pd.h5,46,b'Pd',105.485943,L2,3337.0
Pd.h5,46,b'Pd',105.485943,L3,3180.0
Pd.h5,46,b'Pd',105.485943,M1,677.0
Pd.h5,46,b'Pd',105.485943,M2,565.0
Pd.h5,46,b'Pd',105.485943,M3,537.0
Pd.h5,46,b'Pd',105.485943,M4,347.0
Pd.h5,46,b'Pd',105.485943,M5,342.0
Pd.h5,46,b'Pd',105.485943,N1,93.0
Pd.h5,46,b'Pd',105.485943,N2,63.0
Pd.h5,46,b'Pd',105.485943,N3,57.0
Pd.h5,46,b'Pd',105.485943,N4,8.56
Pd.h5,46,b'Pd',105.485943,N5,8.56
Be.h5,4,b'Be',8.93475853,K,115.0
Be.h5,4,b'Be',8.93475853,L1,9.32
Hg.h5,80,b'Hg',198.86678,K,83108.0
Hg.h5,80,b'Hg',198.86678,L1,14845.0
Hg.h5,80,b'Hg',198.86678,L2,14214.0
Hg.h5,80,b'Hg',198.86678,L3,12288.0
Hg.h5,80,b'Hg',198.86678,M1,3567.0
Hg.h5,80,b'Hg',198.86678,M2,3283.0
Hg.h5,80,b'Hg',198.86678,M3,2852.0
Hg.h5,80,b'Hg',198.86678,M4,2390.0
Hg.h5,80,b'Hg',198.86678,M5,2300.0
Hg.h5,80,b'Hg',198.86678,N1,806.0
Hg.h5,80,b'Hg',198.86678,N2,683.0
Hg.h5,80,b'Hg',198.86678,N3,579.0
Hg.h5,80,b'Hg',198.86678,N4,382.0
Hg.h5,80,b'Hg',198.86678,N5,363.0
Hg.h5,80,b'Hg',198.86678,N6,107.0
Hg.h5,80,b'Hg',198.86678,N7,103.0
Hg.h5,80,b'Hg',198.86678,O1,125.0
Hg.h5,80,b'Hg',198.86678,O2,85.0
Hg.h5,80,b'Hg',198.86678,O3,68.0
Hg.h5,80,b'Hg',198.86678,O4,14.0
Hg.h5,80,b'Hg',198.86678,O5,11.77
Hg.h5,80,b'Hg',198.86678,P1,10.4
Yb.h5,70,b'Yb',171.553455,K,61335.0
Yb.h5,70,b'Yb',171.553455,L1,10490.0
Yb.h5,70,b'Yb',171.553455,L2,9981.0
Yb.h5,70,b'Yb',171.553455,L3,8946.0
Yb.h5,70,b'Yb',171.553455,M1,2401.0
Yb.h5,70,b'Yb',171.553455,M2,2178.0
Yb.h5,70,b'Yb',171.553455,M3,1956.0
Yb.h5,70,b'Yb',171.553455,M4,1580.0
Yb.h5,70,b'Yb',171.553455,M5,1531.0
Yb.h5,70,b'Yb',171.553455,N1,490.0
Yb.h5,70,b'Yb',171.553455,N2,399.0
Yb.h5,70,b'Yb',171.553455,N3,349.0
Yb.h5,70,b'Yb',171.553455,N4,200.0
Yb.h5,70,b'Yb',171.553455,N5,190.0
Yb.h5,70,b'Yb',171.553455,N6,8.0
Yb.h5,70,b'Yb',171.553455,N7,7.0
Yb.h5,70,b'Yb',171.553455,O1,58.0
Yb.h5,70,b'Yb',171.553455,O2,37.0
Yb.h5,70,b'Yb',171.553455,O3,31.0
Yb.h5,70,b'Yb',171.553455,P1,6.25
Nb.h5,41,b'Nb',92.1082635,K,18990.0
Nb.h5,41,b'Nb',92.1082635,L1,2702.0
Nb.h5,41,b'Nb',92.1082635,L2,2469.0
Nb.h5,41,b'Nb',92.1082635,L3,2375.0
Nb.h5,41,b'Nb',92.1082635,M1,472.0
Nb.h5,41,b'Nb',92.1082635,M2,382.0
Nb.h5,41,b'Nb',92.1082635,M3,367.0
Nb.h5,41,b'Nb',92.1082635,M4,212.0
Nb.h5,41,b'Nb',92.1082635,M5,209.0
Nb.h5,41,b'Nb',92.1082635,N1,62.0
Nb.h5,41,b'Nb',92.1082635,N2,40.0
Nb.h5,41,b'Nb',92.1082635,N3,38.0
Nb.h5,41,b'Nb',92.1082635,N4,7.17
Nb.h5,41,b'Nb',92.1082635,N5,7.17
Nb.h5,41,b'Nb',92.1082635,O1,7.07
Ce.h5,58,b'Ce',138.916263,K,40446.0
Ce.h5,58,b'Ce',138.916263,L1,6552.0
Ce.h5,58,b'Ce',138.916263,L2,6167.0
Ce.h5,58,b'Ce',138.916263,L3,5726.0
Ce.h5,58,b'Ce',138.916263,M1,1437.0
Ce.h5,58,b'Ce',138.916263,M2,1275.0
Ce.h5,58,b'Ce',138.916263,M3,1184.0
Ce.h5,58,b'Ce',138.916263,M4,903.0
Ce.h5,58,b'Ce',138.916263,M5,885.0
Ce.h5,58,b'Ce',138.916263,N1,291.0
Ce.h5,58,b'Ce',138.916263,N2,225.0
Ce.h5,58,b'Ce',138.916263,N3,209.0
Ce.h5,58,b'Ce',138.916263,N4,114.0
Ce.h5,58,b'Ce',138.916263,N5,111.0
Ce.h5,58,b'Ce',138.916263,N6,6.0
Ce.h5,58,b'Ce',138.916263,N7,6.0
Ce.h5,58,b'Ce',138.916263,O1,39.0
Ce.h5,58,b'Ce',138.916263,O2,25.0
Ce.h5,58,b'Ce',138.916263,O3,22.0
Ce.h5,58,b'Ce',138.916263,P1,5.77
Te.h5,52,b'Te',126.503819,K,31820.0
Te.h5,52,b'Te',126.503819,L1,4945.0
Te.h5,52,b'Te',126.503819,L2,4618.0
Te.h5,52,b'Te',126.503819,L3,4347.0
Te.h5,52,b'Te',126.503819,M1,1012.0
Te.h5,52,b'Te',126.503819,M2,876.0
Te.h5,52,b'Te',126.503819,M3,825.0
Te.h5,52,b'Te',126.503819,M4,589.0
Te.h5,52,b'Te',126.503819,M5,578.0
Te.h5,52,b'Te',126.503819,N1,174.0
Te.h5,52,b'Te',126.503819,N2,127.0
Te.h5,52,b'Te',126.503819,N3,117.0
Te.h5,52,b'Te',126.503819,N4,48.0
Te.h5,52,b'Te',126.503819,N5,46.0
Te.h5,52,b'Te',126.503819,O1,17.84
Te.h5,52,b'Te',126.503819,O2,9.01
Te.h5,52,b'Te',126.503819,O3,9.01
